web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685140742-110;https://www.zeit.de/suche/index?q=Bildung&type=article&p=975;Opposition: Rot-Grün findet seine Sprache;https://www.zeit.de/politik/deutschland/2013-02/spd-gruene-viereck;Rot-Grün findet seine Sprache;14.02.2013
1685140748-111;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;"Bildung: ""Wir stellen hohe Erwartungen an alle Schüler""";https://www.zeit.de/gesellschaft/schule/2013-02/cappon-schule-lernen;Wir stellen hohe Erwartungen an alle Schüler;16.02.2013
1685140751-112;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;Wahlsieg für Correa: Ecuador wählt zum dritten Mal denselben Präsidenten;https://www.zeit.de/politik/ausland/2013-02/ecuador-wahl-correra;Ecuador wählt zum dritten Mal denselben Präsidenten;18.02.2013
1685140754-113;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;Tunesien: Premier Jebali scheitert mit Vorschlag für Expertenregierung;https://www.zeit.de/politik/ausland/2013-02/tunesien-regierung-premier-expertenregierung;Premier Jebali scheitert mit Vorschlag für Expertenregierung;19.02.2013
1685140757-114;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;The Giving Pledge: SAP-Gründer Plattner spendet sein Milliardenvermögen;https://www.zeit.de/wirtschaft/2013-02/Hasso-Plattner-The-Giving-Pledge;SAP-Gründer Plattner spendet sein Milliardenvermögen;20.02.2013
1685140760-115;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;Unternehmensberater: Roland Berger sieht Neonazis als Wachstumshemmnis im Osten;https://www.zeit.de/wirtschaft/2013-02/roland-berger-ostdeutschland;Roland Berger sieht Neonazis als Wachstumshemmnis im Osten;20.02.2013
1685140763-116;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;Wohltätigkeitsklub: SAP-Gründer Plattner dementiert Milliarden-Spende;https://www.zeit.de/wirtschaft/2013-02/sap-plattner-spendendementie;SAP-Gründer Plattner dementiert Milliarden-Spende;20.02.2013
1685140766-117;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;"Philipp Rösler: ""Die Union hat keine Alternative""";https://www.zeit.de/2013/09/Roesler-Interview-Wahlkampf;Die Union hat keine Alternative;21.02.2013
1685140769-118;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;Auf Forsters Canapé: Wie Revolutionäre lieben;https://www.zeit.de/2013/09/Ursula-Naumann-Auf-Forsters-Canape;Wie Revolutionäre lieben;21.02.2013
1685140772-119;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;Ikea-Gründer: Schöne Grüße von Ingvar;https://www.zeit.de/2013/09/Ikea-Thueringen-Ingvar-Kamprad;Schöne Grüße von Ingvar;21.02.2013
1685140775-120;https://www.zeit.de/suche/index?q=Bildung&type=article&p=974;"Roland Berger:  ""Der Osten braucht Investitionen, um aufzuholen""";https://www.zeit.de/2013/09/Roland-Berger-Unternehmensberater-Ostdeutschland;Auch mal öfter Danke sagen;21.02.2013
1685140781-121;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Bildungspolitik: Wanka fordert von Ländern mehr Geld für Universitäten;https://www.zeit.de/politik/deutschland/2013-02/wanka-bildungsministerium-amtseid;Wanka fordert von Ländern mehr Geld für Universitäten;21.02.2013
1685140784-122;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Bundestag: Eine Gerechtigkeitsdebatte braucht mehr als Floskeln;https://www.zeit.de/politik/deutschland/2013-02/bundestag-armutsbericht-soziale-gerechtigkeit-wahlkampf;Eine Gerechtigkeitsdebatte braucht mehr als Floskeln;21.02.2013
1685140787-123;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Ennahda-Partei: Tunesiens Innenminister wird neuer Regierungschef;https://www.zeit.de/politik/ausland/2013-02/tunesien-regierungschef-larayedh-jebali;Tunesiens Innenminister wird neuer Regierungschef;22.02.2013
1685140790-124;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Dokumentation: Gaucks Europa-Rede im Wortlaut;https://www.zeit.de/politik/deutschland/2013-02/gauck-rede-wortlaut;Gaucks Europa-Rede im Wortlaut;22.02.2013
1685140793-125;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Abstimmung im Landtag: Bayern schafft Studiengebühren ab;https://www.zeit.de/studium/hochschule/2013-02/studiengebuehren-bayern-einigung;Bayern schafft Studiengebühren ab;24.02.2013
1685140796-126;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Politiker-Rhetorik: Koalition der Kehrtwenden;https://www.zeit.de/politik/deutschland/2013-02/koalition-homo-ehe-merkel-umfaller-fdp-mindestlohn;Koalition der Kehrtwenden;26.02.2013
1685140800-127;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;"Ägypten: ""Das Schlimmste, was uns passieren konnte, war die Revolution""";https://www.zeit.de/wirtschaft/2013-01/aegypten-wirtschaft-krise;Das Schlimmste, was uns passieren konnte, war die Revolution;09.01.2013
1685140803-128;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Gesellschaftsstruktur: Deutschlands soziale Mitte schrumpft;https://www.zeit.de/wirtschaft/2012-12/mittelschicht-schrumpft-aufstieg-wohlstand;Deutschlands soziale Mitte schrumpft;13.12.2012
1685140806-129;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Solarstrom: Katar will weg vom Gas – ein bisschen;https://www.zeit.de/wirtschaft/2012-12/katar-solarstrom;Katar will weg vom Gas – ein bisschen;04.12.2012
1685140809-130;https://www.zeit.de/suche/index?q=Bildung&type=article&p=973;Laudatio auf Götz Aly: Ein Ruhestörer, der die Wahrheit ans Licht bringt;https://www.zeit.de/kultur/literatur/2012-06/aly-boernepreis-laudatio;Ein Ruhestörer, der die Wahrheit ans Licht bringt;03.06.2012
1685140818-132;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;"Quengelzone: ""Lernspaß""";https://www.zeit.de/2013/10/Quengelzone-Lernspass;Lernspaß;28.02.2013
1685140821-133;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;Zürcher Appell: Professoren protestieren gegen Sponsoring von Unis;https://www.zeit.de/2013/10/CH-Appell;Professoren protestieren gegen Sponsoring von Unis;28.02.2013
1685140824-134;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;"Integration: ""Mich hat das angestachelt""";https://www.zeit.de/2013/10/Einwandererkinder-Bildung-Schule;Mich hat das angestachelt;28.02.2013
1685140827-135;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;"Konsum: ""Endloses Wachstum ist sinnlos""";https://www.zeit.de/2013/10/Konsum-Gespraech-Skidelsky;Endloses Wachstum ist sinnlos;28.02.2013
1685140830-136;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;"Beschneidung: ""Sie ist einfach verblutet""";https://www.zeit.de/2013/10/Beschneidung-Sierra-Leone;Sie ist einfach verblutet;28.02.2013
1685140833-137;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;Enquete-Kommission: Wohlstand ist keine Zahl;https://www.zeit.de/2013/10/Gutes-Leben-Buergerwohl-Wirtschaftswachstum;Wohlstand ist keine Zahl;28.02.2013
1685140836-138;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;Koalitionsverhandlungen: Grillo handelt verantwortungslos;https://www.zeit.de/politik/ausland/2013-03/italien-wahl-bersani-grillo;Grillo handelt verantwortungslos;02.03.2013
1685140839-139;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;SPD-Konvent : Kanzlerkandidat sucht Wählersorgen;https://www.zeit.de/politik/deutschland/2013-03/spd-buerger-dialog-steinbrueck;Kanzlerkandidat sucht Wählersorgen;03.03.2013
1685140842-140;https://www.zeit.de/suche/index?q=Bildung&type=article&p=972;Ölvorkommen: Amerikaner fanden das Öl, das Scheichs heute reich macht;https://www.zeit.de/wissen/2013-03/erdoel-arabische-halbinsel;Amerikaner fanden das Öl, das Scheichs heute reich macht;04.03.2013
1685140853-141;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Cebit: Merkels Illusion von der wachsenden IT-Industrie;https://www.zeit.de/digital/internet/2013-03/merkel-cebit-it-industrie;Merkels Illusion von der wachsenden IT-Industrie;05.03.2013
1685140856-142;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Laborschließung in Niedersachsen: Ideologien dürfen nicht Schule machen;https://www.zeit.de/wissen/2013-03/gentechniklabore-schueler;Ideologien dürfen nicht Schule machen;06.03.2013
1685140859-143;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;"Ökonomie: ""Wer Deutsch spricht, spart mehr""";https://www.zeit.de/wirtschaft/2013-03/interview-keith-chen;Wer Deutsch spricht, spart mehr;06.03.2013
1685140862-144;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Bildung: Ja, es gibt sie: Schlechte Lehrer;https://www.zeit.de/2013/11/Schlechte-Lehrer-Unterrichtsqualitaet;Ja, es gibt sie: Schlechte Lehrer;07.03.2013
1685140865-145;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;"Edmund Stoiber: ""Der schönste Lattenschuss ist auch kein Tor""";https://www.zeit.de/2013/11/Rettung-CSU-Politiker-Edmund-Stoiber;Der schönste Lattenschuss ist auch kein Tor;07.03.2013
1685140868-146;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Zeitgeist: Euro-Krise, Teil 2;https://www.zeit.de/2013/11/Zeitgeist-Euro-Krise;;07.03.2013
1685140871-147;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Frank Stronach: Österreichs besserer Populist;https://www.zeit.de/2013/11/Frank-Stronach-Landtagswahlen-Oesterreich;Der bessere Populist?;07.03.2013
1685140874-148;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;"Ehrenamt: ""Ich habe Angst, keine Zukunft zu haben""";https://www.zeit.de/2013/11/Schule-Fluechtlingsschule-Schweiz;Zeit habe ich viel, alles andere wenig;07.03.2013
1685140877-149;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Italien: Italiens akademische Talente wandern aus;https://www.zeit.de/2013/11/Universitaeten-Italien-Forscher-Ausland;Die  Flucht  der  Klügsten;07.03.2013
1685140880-150;https://www.zeit.de/suche/index?q=Bildung&type=article&p=971;Wirtschaftswachstum: Wir können auch anders;https://www.zeit.de/2013/11/Wachstum-Gruene-Industrie;Wir können auch anders;07.03.2013
1685140886-151;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;Erdbeben 2011: Das große Aufräumen in Japan;https://www.zeit.de/2013/11/Japan-Erdbeben-Tsunami-Fruehwarnsystem;Das große Aufräumen;07.03.2013
1685140889-152;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;Evolution: Die Evolution ging ins Auge;https://www.zeit.de/2013/11/Stefan-Klein-Detlev-Ganten-Medizin-Evolution-Erbgut;Wir sind nicht dafür gebaut, gesund zu sein;07.03.2013
1685140892-153;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;"Dario Fo: ""Wir Italiener haben die Groteske im Blut""";https://www.zeit.de/2013/11/Italien-Dario-Fo-Beppe-Grillo;Italien hat den Narren erfunden;07.03.2013
1685140895-154;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;China: Junge Chinesen wollen Arbeit und Familie;https://www.zeit.de/2013/11/generation-y-china;Die Suche nach einer neuen Balance;07.03.2013
1685140898-155;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;Marina Weisband: Marina Weisband bittet zum Tanz;https://www.zeit.de/2013/11/Marina-Weisband-Piratenpartei-Wir-Nennen-Es-Politik;Aufforderung zum Tanz;07.03.2013
1685140901-156;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;Kosovo: Grenzüberschreitung in Mitrovica;https://www.zeit.de/politik/ausland/2013-03/leserartikel-kosovo-mitrovica;Grenzüberschreitung in Mitrovica;07.03.2013
1685140904-157;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;Frauenförderung: Männerjobs sollen Mädchensache werden;https://www.zeit.de/karriere/beruf/2013-02/mint-foerderung;Männerjobs sollen Mädchensache werden;08.03.2013
1685140907-158;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;Mobilfunk: Afrikas mobiles Wirtschaftswunder;https://www.zeit.de/digital/internet/2013-03/afrika-mobilfunk-wirtschaft;Afrikas mobiles Wirtschaftswunder;08.03.2013
1685140910-159;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;FDP-Parteitag: Die Liberalen suchen ihren Markenkern;https://www.zeit.de/politik/deutschland/2013-03/fdp-bruederle-parteitag;Die Liberalen suchen ihren Markenkern;10.03.2013
1685140913-160;https://www.zeit.de/suche/index?q=Bildung&type=article&p=970;SPD-Wahlprogramm: Steinbrück will Gerechtigkeitswahlkampf führen;https://www.zeit.de/politik/deutschland/2013-03/spd-wahlprogramm-steinbrueck;Steinbrück will Gerechtigkeitswahlkampf führen;11.03.2013
1685140919-161;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;Grüne: Trittin greift SPD wegen Hartz IV an;https://www.zeit.de/politik/deutschland/2013-03/trittin-spd-agenda-2010-folgen;Trittin greift SPD wegen Hartz IV an;12.03.2013
1685140922-162;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;Brasilien: Der Mord des Tormanns aus der Favela;https://www.zeit.de/sport/2013-03/brasilien-bruno-mord-urteil;Der Mord des Tormanns aus der Favela;12.03.2013
1685140925-163;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;Kinder- und Jugendbericht: Die Jugendarmut wächst;https://www.zeit.de/politik/deutschland/2013-03/jugendpolitik-armut-kinderhilfe;Die Jugendarmut wächst;13.03.2013
1685140928-164;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;"EU-Haushalt: ""Wir wollen dem Rat nicht die Zähne zeigen""";https://www.zeit.de/wirtschaft/2013-03/Interview-Jutta-Haug;Wir wollen dem Rat nicht die Zähne zeigen;13.03.2013
1685140931-165;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;"Marina Weisband: ""Naivität wird unterschätzt""";https://www.zeit.de/politik/deutschland/2013-03/marina-weisband-piraten-interview;Naivität wird unterschätzt;13.03.2013
1685140934-166;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;Nahost: Israels neue Regierung steht;https://www.zeit.de/politik/ausland/2013-03/israel-regierung-netanjahu-lapid;Israels neue Regierung steht;13.03.2013
1685140937-167;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;Rechtsextremismus-Statistik: Der verschwommene Blick auf die Nazis;https://www.zeit.de/2013/12/Neonazis-Untergetaucht;Braune Dunkelziffer;14.03.2013
1685140940-168;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;Chinesischer Dissident: Was hat Liao Yiwu wirklich erlebt?;https://www.zeit.de/2013/12/Liao-Yiwu-China-Folter;Was hat der Schriftsteller wirklich erlebt, was hat er erfunden?;14.03.2013
1685140943-169;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;"Kofi Annan: ""Jede wegweisende Idee beginnt mit einem Traum""";https://www.zeit.de/2013/12/Traum-Kofi-Annan;Alles beginnt mit einem Traum;14.03.2013
1685140946-170;https://www.zeit.de/suche/index?q=Bildung&type=article&p=969;"Online-Vorlesungen: ""Eine Riesenchance für Menschen wie mich""";https://www.zeit.de/2013/12/MOOC-Onlinekurse-Universitaeten-Portraet-Studentin;Eine Riesenchance für Menschen wie mich;14.03.2013
1685140952-171;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Online-Vorlesungen: Studieren im Netz wird zum Geschäft;https://www.zeit.de/2013/12/MOOC-Onlinekurse-Universitaeten;Harvard für alle Welt;14.03.2013
1685140955-172;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Lektüre: Und was lesen Sie so?;https://www.zeit.de/2013/12/Interviews-Lesende;Was lesen Sie da?;14.03.2013
1685140958-173;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Uni-Sponsoring: Forscher, schafft uns Wohlstand!;https://www.zeit.de/2013/12/Schweiz-Uni-Sponsoring-Wissenschaft-Staat;Forscher, schafft uns Wohlstand!;14.03.2013
1685140961-174;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Spanien: Rajoy, ein Maschinist der Macht;https://www.zeit.de/2013/12/Staatskrise-Spanien;Der rätselhafte Herr Rajoy;14.03.2013
1685140964-175;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Welternährung: Große Versprechen, magere Ernten;https://www.zeit.de/wirtschaft/2013-03/welternaehrung-report-agrarsubventionen;Große Versprechen, magere Ernten;15.03.2013
1685140967-176;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;"Kommunalpolitik: ""Wir treffen das Lebensgefühl der Großstadt nicht""";https://www.zeit.de/politik/deutschland/2013-03/grossstaedte-cdu-parteiprogramm;Wir treffen das Lebensgefühl der Großstadt nicht;16.03.2013
1685140970-177;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Ecuador: Sex findet nur heimlich statt;https://www.zeit.de/gesellschaft/familie/2013-03/leserartikel-ecuador-familie-sex;Sex findet nur heimlich statt;18.03.2013
1685140973-178;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Gewalttaten: Der Grund fürs Töten;https://www.zeit.de/gesellschaft/zeitgeschehen/2013-03/target-forscherverband-gewalttaten;Der Grund fürs Töten;20.03.2013
1685140976-179;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Psychologie: Leider gut;https://www.zeit.de/2013/13/Leben-Welt-Psyche-Medien;Leider gut;21.03.2013
1685140979-180;https://www.zeit.de/suche/index?q=Bildung&type=article&p=968;Bürgerrecht: Ihr gehört zu uns!;https://www.zeit.de/2013/13/Buergerrecht-Schweiz;Ihr gehört zu uns!;21.03.2013
1685140985-181;https://www.zeit.de/suche/index?q=Bildung&type=article&p=967;Behinderte Schüler: Wie viel anders ist normal?;https://www.zeit.de/2013/13/Inklusion;Wie viel anders ist normal?;21.03.2013
1685140988-182;https://www.zeit.de/suche/index?q=Bildung&type=article&p=967;Papst Franziskus: Er hat keine Angst;https://www.zeit.de/2013/13/Interview-Zollner-Papst-Jesuit;Er hat keine Angst;21.03.2013
1685140991-183;https://www.zeit.de/suche/index?q=Bildung&type=article&p=967;Intelligenz: Wir brauchen die Schlauen;https://www.zeit.de/2013/13/Elsbeth-Stern-Aljoscha-Neubauer-Intelligenz;Wir brauchen die Schlauen;21.03.2013
1685140994-184;https://www.zeit.de/suche/index?q=Bildung&type=article&p=967;Ölsandabbau: Schwarz oder grün?;https://www.zeit.de/2013/13/Oelsandabbau-Kanada-Helmholtz-Alberta-Initiative;Schwarz oder grün?;21.03.2013
1685140997-185;https://www.zeit.de/suche/index?q=Bildung&type=article&p=967;Imagekampagne fürs Buch: Alle finden Lesen toll;https://www.zeit.de/2013/13/Imagekampagne-fuers-Buch;Alle finden Lesen toll;21.03.2013
1685141000-186;https://www.zeit.de/suche/index?q=Bildung&type=article&p=967;Banken-Krise: Zyprer einigen sich auf eigenen Rettungsfonds;https://www.zeit.de/wirtschaft/2013-03/zypern-ultimatum-notkredite;Zyprer einigen sich auf eigenen Rettungsfonds;21.03.2013
