web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685292142-82;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;An diesen fünf Punkten hakt es;17.09.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-in-deutschland-an-diesen-fuenf-punkten-hakt-es/12332882.html
1685292149-102;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Raubüberfälle, Drogenhandel und Schutzgelderpressungen;05.01.2016;;https://www.handelsblatt.com/politik/deutschland/organisierte-kriminalitaet-raubueberfaelle-drogenhandel-und-schutzgelderpressungen/12791486.html
1685292149-103;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Sympathischer Exot mit Glatze;24.12.2015;;https://www.handelsblatt.com/technik/energie-umwelt/wiederansiedlung-des-waldrapps-sympathischer-exot-mit-glatze/12760300.html
1685292149-104;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Es geht uns nicht ums Geldverdienen“;16.12.2015;;https://www.handelsblatt.com/unternehmen/it-medien/bill-und-melinda-gates-stiftung-es-geht-uns-nicht-ums-geldverdienen/12730266.html
1685292149-105;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Vielen Flüchtlingen fehlt eine Ausbildung“;07.12.2015;;https://www.handelsblatt.com/politik/deutschland/patrick-adenauer-vielen-fluechtlingen-fehlt-eine-ausbildung/12688926.html
1685292149-106;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Valls macht Grenzkontrollen für Flüchtlingsaufnahme zur Bedingung;25.11.2015;;https://www.handelsblatt.com/politik/international/fluechtlingskrise-valls-macht-grenzkontrollen-fuer-fluechtlingsaufnahme-zur-bedingung/12635678.html
1685292149-107;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Wir wollen wieder an die Spitze“;16.11.2015;;https://www.handelsblatt.com/politik/international/oesterreichs-finanzminister-hans-joerg-schelling-wir-wollen-wieder-an-die-spitze/12593418.html
1685292149-108;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Syrien ist die größte Terrorismusfabrik der Welt“;16.11.2015;;https://www.handelsblatt.com/politik/international/paris-und-die-folgen-im-newsblog-syrien-ist-die-groesste-terrorismusfabrik-der-welt/12593156.html
1685292149-109;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Polizei ließ Verdächtigen irrtümlich laufen;15.11.2015;;https://www.handelsblatt.com/politik/international/paris-und-die-folgen-der-anschlaege-im-newsblog-polizei-liess-verdaechtigen-irrtuemlich-laufen/12587908.html
1685292149-110;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Deutschland überholt sogar die USA;13.11.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-und-zuwanderung-deutschland-ueberholt-sogar-die-usa/12584032.html
1685292149-111;https://www.handelsblatt.com/suche/?p3616352=103&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Es kann ziemlich schlecht für uns alle werden“;12.11.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-in-deutschland-es-kann-ziemlich-schlecht-fuer-uns-alle-werden/12576750.html
1685292155-131;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Wie Start-ups beim Helfen helfen;12.02.2016;;https://www.handelsblatt.com/unternehmen/mittelstand/fluechtlinge-in-unternehmen-wie-start-ups-beim-helfen-helfen/12954390.html
1685292155-132;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Das große Sterben in der Sahara;11.02.2016;;https://www.handelsblatt.com/politik/international/fluechtlingskrise-das-grosse-sterben-in-der-sahara/12938666.html
1685292155-133;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Bei Hartz IV funktionieren Sanktionen auch“;02.02.2016;;https://www.handelsblatt.com/politik/deutschland/csu-staatsministerin-emilia-mueller-bei-hartz-iv-funktionieren-sanktionen-auch/12912994.html
1685292155-134;https://www.handelsblatt.com/suche/?p3616352=102&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Bis zu 150.000 Flüchtlinge müssen wieder nach Hause;02.02.2016;;https://www.handelsblatt.com/politik/international/massenabschiebungen-in-der-eu-bis-zu-150-000-fluechtlinge-muessen-wieder-nach-hause/12910058.html
