web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685291101-143;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Linkspartei-Politiker fordert Wagenknechts Ablösung;26.07.2016;;https://www.handelsblatt.com/politik/deutschland/sahra-wagenknecht-linken-abgeordneter-fordert-ruecktritt-der-fraktionschefin/13928486.html
1685291101-144;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Die Angst vor den Ausländern;11.07.2016;;https://www.handelsblatt.com/politik/international/migranten-in-england-die-angst-vor-den-auslaendern/13858286.html
1685291101-145;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Das Wichtigste im Überblick;09.07.2016;;https://www.handelsblatt.com/politik/international/polizistenmorde-in-dallas-das-wichtigste-im-ueberblick/13852918.html
1685291101-146;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Heftige Kritik an AfD-Chefin im Antisemitismus-Streit;06.07.2016;;https://www.handelsblatt.com/politik/deutschland/frauke-petry-heftige-kritik-an-afd-chefin-im-antisemitismus-streit/13835876.html
1685291109-166;https://www.handelsblatt.com/suche/?p3616352=58&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Nivea empört mit „White is purity“-Anzeige;06.04.2017;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/rassismus-vorwuerfe-nivea-empoert-mit-white-is-purity-anzeige/19622242.html
1685291109-167;https://www.handelsblatt.com/suche/?p3616352=58&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Fremdenhass im Osten alarmiert Kommunen;24.02.2017;;https://www.handelsblatt.com/politik/deutschland/reichsbuerger-pegida-und-afd-fremdenhass-im-osten-alarmiert-kommunen/19437388.html
1685291109-168;https://www.handelsblatt.com/suche/?p3616352=58&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Das Geheimnis um Hitlers It-Girl;16.02.2017;;https://www.handelsblatt.com/arts_und_style/kunstmarkt/buecher-der-woche-das-geheimnis-um-hitlers-it-girl/19388326.html
1685291109-169;https://www.handelsblatt.com/suche/?p3616352=58&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Mediziner lernen an Mengeles Knochen;13.01.2017;;https://www.handelsblatt.com/technik/medizin/todesarzt-von-auschwitz-mediziner-lernen-an-mengeles-knochen/19249154.html
1685291109-170;https://www.handelsblatt.com/suche/?p3616352=58&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Von wegen Held der Afroamerikaner;06.01.2017;;https://www.handelsblatt.com/politik/international/obamas-vermaechtnis-von-wegen-held-der-afroamerikaner/19219214.html
1685291109-171;https://www.handelsblatt.com/suche/?p3616352=58&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Will Mr. Starbucks bald Mr. President werden?;02.12.2016;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/kaffee-magnat-schultz-zieht-sich-zurueck-will-mr-starbucks-bald-mr-president-werden/14927056.html
