web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685295415-120;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Trump, Freund der Schwulen und Lesben?;22.07.2016;;https://www.handelsblatt.com/politik/international/us-wahl-2016/republikaner-parteitag-trump-freund-der-schwulen-und-lesben/13913776.html
1685295415-121;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Warten auf den Richtigen statt Generation Porno;12.11.2015;;https://www.handelsblatt.com/arts_und_style/lifestyle/jugend-und-sex-warten-auf-den-richtigen-statt-generation-porno/12580848.html
1685295415-122;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Grüne sehen AfD auf NPD-Kurs;31.07.2015;;https://www.handelsblatt.com/politik/deutschland/gender-mainstreaming-gruene-sehen-afd-auf-npd-kurs/12130826.html
1685295415-123;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Magazin macht Merkel lesbisch;24.07.2015;;https://www.handelsblatt.com/arts_und_style/aus-aller-welt/netzvideo-magazin-macht-merkel-lesbisch/12090888.html
1685295433-143;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Transsexuelle Kommandeurin: „Ich habe nie über einen Plan B nachgedacht“;11.12.2019;;https://www.handelsblatt.com/karriere/the_shift/anastasia-biefang-im-mindshift-podcast-transsexuelle-kommandeurin-ich-habe-nie-ueber-einen-plan-b-nachgedacht/25028710.html
1685295433-144;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Grenzen der Toleranz: Wenn Details zum Privatleben auf der Dienstreise zum Lebensrisiko werden;24.11.2019;;https://www.handelsblatt.com/karriere/karriere-grenzen-der-toleranz-wenn-details-zum-privatleben-auf-der-dienstreise-zum-lebensrisiko-werden/25255268.html
1685295433-145;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Johnson feuert das halbe Kabinett – und bestückt die Regierung mit Brexit-Hardlinern;25.07.2019;;https://www.handelsblatt.com/politik/international/neuer-premier-johnson-feuert-das-halbe-kabinett-und-bestueckt-die-regierung-mit-brexit-hardlinern-/24697500.html
1685295433-146;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Kramp-Karrenbauer irritiert mit Witzelei zum dritten Geschlecht;03.03.2019;;https://www.handelsblatt.com/politik/deutschland/cdu-vorsitzende-kramp-karrenbauer-irritiert-mit-witzelei-zum-dritten-geschlecht/24060290.html
1685295433-147;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Gleichgeschlechtliche Paare können auf Steuervorteil hoffen;26.11.2018;;https://www.handelsblatt.com/finanzen/steuern-recht/steuern/steuertipp-zum-ehegattensplitting-gleichgeschlechtliche-paare-koennen-auf-steuervorteil-hoffen/23679944.html
1685295433-148;https://www.handelsblatt.com/suche/?p3616352=2&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Irischer Präsident Higgins wiedergewählt;27.10.2018;;https://www.handelsblatt.com/politik/international/wahlergebnis-irischer-praesident-higgins-wiedergewaehlt/23238428.html
